lon,lat,rate_MgeMcmin_per_year
-70.573,-18.126,0.05160397615748978
-70.473,-18.126,0.05297941504343086
-70.373,-18.126,0.054017303346232885
-70.273,-18.126,0.05505603635290744
-70.173,-18.126,0.05657448493461038
-70.073,-18.126,0.05891227809956187
-69.973,-18.126,0.062168587579610066
-69.873,-18.126,0.06626751341218308
-69.773,-18.126,0.0711276786251725
-69.673,-18.126,0.07638885638201551
-69.573,-18.126,0.08084873501104543
-69.473,-18.126,0.08271620683011663
-69.373,-18.126,0.08044870896111467
-69.273,-18.126,0.07469967101699213
-69.173,-18.126,0.06699593268663862
-69.073,-18.126,0.05872453982656224
-68.973,-18.126,0.05070627968985222
-68.873,-18.126,0.04366451296114067
-68.773,-18.126,0.0378866077336545
-68.673,-18.126,0.03330370502664312
-68.573,-18.126,0.029648996649841452
-68.473,-18.126,0.026686438501194353
-68.373,-18.126,0.024382847131890827
-68.273,-18.126,0.0225082829315822
-68.173,-18.126,0.021070021417046406
-68.073,-18.126,0.02005645487420779
-67.973,-18.126,0.019351212979302902
-67.873,-18.126,0.018989284208506967
-67.773,-18.126,0.018920299238631047
-67.673,-18.126,0.01912544910751314
-67.573,-18.126,0.019561356772065084
-67.473,-18.126,0.020206243712716503
-67.373,-18.126,0.020989360918926152
-67.273,-18.126,0.021745199007860802
-72.573,-18.226,0.025884701898777472
-72.473,-18.226,0.026507667902217112
-72.373,-18.226,0.02706908542910817
-72.273,-18.226,0.0275657177404882
-72.173,-18.226,0.02804624929509493
-72.073,-18.226,0.028536510757516554
-71.973,-18.226,0.029066949774472883
-71.873,-18.226,0.029678245995188098
-71.773,-18.226,0.030369658819893806
-71.673,-18.226,0.031186546249606244
-71.573,-18.226,0.03212463968119051
-71.473,-18.226,0.03317206790713341
-71.373,-18.226,0.034317532601988665
-71.273,-18.226,0.03558256655728361
-71.173,-18.226,0.036970720047731574
-71.073,-18.226,0.038493631787936924
-70.973,-18.226,0.040170207369884504
-70.873,-18.226,0.041950258525004364
-70.773,-18.226,0.04374998464339081
-70.673,-18.226,0.04540458141090735
-70.573,-18.226,0.04680928688154891
-70.473,-18.226,0.047904953965720164
-70.373,-18.226,0.04885212747100479
-70.273,-18.226,0.049908717858648616
-70.173,-18.226,0.05139677025261076
-70.073,-18.226,0.05361448207195441
-69.973,-18.226,0.05683087551540869
-69.873,-18.226,0.061262290157066586
-69.773,-18.226,0.06703907290980382
-69.673,-18.226,0.07367764468515028
-69.573,-18.226,0.07946533121262853
-69.473,-18.226,0.08177997864327309
