id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class
189659,2019/08/01,-72.08,-34.35,14.7,5.9,mw,0.03,0.03,2,,358,13,87,181,77,91,1.4289e+17,2.493e+16,-1.6782e+17,3.68e+15,-2.3598e+17,-4.582e+16,GCMT,,forearc,28.7448730469,forearc
189716,2019/08/02,-72.181,-34.157,19,5.2,mw,,,,,348.28,28.43,78.23,181.61,62.22,96.3,1.3501e+17,1.192e+16,-1.4694e+17,-9.84e+15,-9.602e+16,1.305e+16,ISC,,slab_interface,23.5618858337,slab_interface
189715,2019/08/02,-72.3,-34.18,23.9,5.4,mw,0.01,0.01,0.5,,350,24,69,193,68,99,1.3501e+17,1.192e+16,-1.4694e+17,-9.84e+15,-9.602e+16,1.305e+16,GCMT,,slab_interface,21.5780029297,slab_interface
189996,2019/08/10,-66.834,-28.005,152.6,4.8,mw,,,7.8,,116,25,-134,343,73,-72,-2.26e+16,9.69e+15,1.29e+16,5.2e+15,-3.18e+16,-1.51e+16,CSN-improved,,slab_deep,125.631607056,slab_deep
189995,2019/08/10,-66.95,-28.08,185.9,5,mw,0.03,0.02,3.2,,116,25,-134,343,73,-72,-2.26e+16,9.69e+15,1.29e+16,5.2e+15,-3.18e+16,-1.51e+16,GCMT,,slab_deep,120.984855652,slab_deep
190122,2019/08/15,-72.037,-29.958,12.1067,4.8,mw,,,,,7,28,98,177,62,86,2.94e+16,-2.56e+15,-2.69e+16,2.45e+15,-1.9e+16,-1.03e+15,CSN-improved,,slab_interface,15.286649704,slab_interface
190120,2019/08/15,-72.11,-30.01,23.8,5,mw,0.03,0.03,1.1,,7,28,98,177,62,86,2.94e+16,-2.56e+15,-2.69e+16,2.45e+15,-1.9e+16,-1.03e+15,GCMT,,slab_interface,14.384513855,slab_interface
190398,2019/08/24,-71.5,-31.46,95.9,5,mw,0.03,0.02,4.4,,306,49,-167,207,81,-42,-9.82e+15,-2.1e+16,3.09e+16,9.96e+15,1.97e+16,-1.1e+16,GCMT,,intra_slab,37.4863586426,intra_slab
190397,2019/08/24,-74.42,-43.14,31.7,5.2,mw,0.02,0.01,0.7,,15,27,89,196,63,91,3.922e+16,-2.167e+15,-3.7053e+16,-7.65e+15,-3.9192e+16,-1.886e+16,GCMT,,slab_interface,23.1795272827,slab_interface
190517,2019/08/28,-69.11,-23.08,105.6,5,mw,0.02,0.02,3,,160,31,-109,2,61,-79,-2.83e+16,-1.14e+15,2.95e+16,-3.82e+15,-1.72e+16,-4.84e+15,GCMT,,slab_deep,74.3837356567,slab_deep
190518,2019/08/28,-70.56,-20.49,35.2,5,mw,0.02,0.02,1.2,,356,21,100,165,69,86,3.11e+16,-3.1e+15,-2.8e+16,1.01e+16,-3.25e+16,3.88e+15,GCMT,,slab_interface,27.4842433929,slab_interface
190618,2019/09/01,-71.38,-18.69,40.1,5.3,mw,0.02,0.02,1.2,,332,31,75,170,60,99,3.9162e+16,6.66e+15,-4.5822e+16,6.689e+15,-3.0153e+16,2.1093e+16,GCMT,,intra_slab,22.8713512421,intra_slab
190653,2019/09/02,-67.04,-24.05,194.8,5,mw,0.02,0.02,2.8,,174,20,-94,358,70,-89,-2.49e+16,-2.46e+15,2.74e+16,880000000000000,-3.2e+16,-2.07e+15,GCMT,,slab_deep,143.240646362,slab_deep
190713,2019/09/04,-67.16,-24.47,173.6,5,mw,0.03,0.03,4.2,,226,38,-49,358,62,-117,-2.36e+16,-4.46e+15,2.8e+16,5.21e+15,-1.62e+16,1.39e+16,GCMT,,slab_deep,135.139434814,slab_deep
190750,2019/09/05,-73.85,-36.099,8.5718,4.9,mw,,,,,22.49,19.27,101.6,190.22,71.13,85.98,3.5377e+16,882000000000000,-3.6259e+16,-7.53e+15,-4.7498e+16,-1.1372e+16,CSN-improved,,slab_interface,13.1334247589,slab_interface
190747,2019/09/05,-73.804,-36.084,10,5.1,mw,,,1.6,0.071,22.49,19.27,101.6,190.22,71.13,85.98,3.5377e+16,882000000000000,-3.6259e+16,-7.53e+15,-4.7498e+16,-1.1372e+16,USGS,,slab_interface,13.8682794571,slab_interface
190748,2019/09/05,-73.91,-36.18,13.4,5.1,mw,0.01,0.01,0.8,,3,21,78,196,70,94,3.5377e+16,882000000000000,-3.6259e+16,-7.53e+15,-4.7498e+16,-1.1372e+16,GCMT,,slab_interface,13.0240240097,slab_interface
190989,2019/09/14,-68.46,-31.36,122.2,5.1,mw,0.02,0.01,1.4,,212,45,-113,64,49,-68,-4.3729e+16,2.3548e+16,2.0181e+16,-1.954e+15,5.452e+15,2.734e+16,GCMT,,slab_deep,93.8075332642,slab_deep
190991,2019/09/14,-73.55,-34.03,21.5,4.9,mw,0.04,0.04,1.1,,36,43,-87,212,47,-93,,,,,,,GCMT,,outer_rise,,outer_rise
191236,2019/09/23,-73.96,-36.18,12.7,5.3,mw,0.01,0.01,0.7,,4,16,81,194,74,93,4.3288e+16,2.606e+15,-4.5893e+16,-2.7301e+16,-8.2499e+16,-9.118e+15,GCMT,,slab_interface,12.3344526291,slab_interface
191283,2019/09/25,-66.77,-27.94,175.5,5.3,mw,0.01,0.01,1.3,,194,46,-20,298,76,-134,-3.696e+16,-1.36e+16,5.056e+16,5.014e+16,-2.303e+16,-8.235e+16,GCMT,,slab_deep,129.97517395,slab_deep
191315,2019/09/26,-72.06,-40.9,139,6.1,mw,0.01,0,0.4,,96,58,33,347,62,143,5.693e+17,-6.336e+17,6.44e+16,4.195e+17,5.732e+17,1.2148e+18,GCMT,,slab_deep,108.702316284,slab_deep
191316,2019/09/26,-71.57,-29.83,47.3,5.5,mw,0.01,0.01,0.5,,13,36,98,184,54,85,1.6894e+17,1.148e+16,-1.8043e+17,-8.14e+15,-5.131e+16,-1.144e+16,GCMT,,intra_slab,29.7038936615,intra_slab
191408,2019/09/29,-73.1,-35.56,16.7,6.7,mw,0,0,0.2,,16,12,106,180,78,87,6.476e+18,-4.41e+17,-6.035e+18,-8.4e+16,-1.1176e+19,-9.71e+17,GCMT,,slab_interface,20.9616985321,slab_interface
191410,2019/09/29,-72.948,-35.503,4,5.4,mw,,,,,3.74,31.22,-127.54,225.68,65.73,-69.73,-2.5149e+16,923000000000000,2.4227e+16,1.9287e+16,1.2727e+16,1.4451e+16,ISC,,forearc,23.4461135864,forearc
191411,2019/09/29,-72.894,-35.542,23.9302,5,mw,,,,,3.74,31.22,-127.54,225.68,65.73,-69.73,-2.5149e+16,923000000000000,2.4227e+16,1.9287e+16,1.2727e+16,1.4451e+16,CSN-improved,,forearc,25.3206348419,forearc
191482,2019/09/30,-68.72,-22.19,125.9,5.6,mw,0.01,0.01,0.7,,164,19,-123,18,74,-79,-1.9244e+17,-3.22e+15,1.9567e+17,-8.789e+16,-2.0796e+17,2.052e+16,GCMT,,slab_deep,86.5230255127,slab_deep
191557,2019/10/02,-67.69,-23.48,152.6,4.9,mw,0.03,0.02,5.2,,219,56,-31,328,64,-142,,,,,,,GCMT,,slab_deep,111.459030151,slab_deep
191622,2019/10/04,-71.41,-18.81,39.3,5,mw,0.02,0.02,1.3,,337,31,78,171,59,97,2.9e+16,1.08e+16,-3.98e+16,2.62e+15,-1.93e+16,1.4e+16,GCMT,,intra_slab,21.3406333923,intra_slab
191678,2019/10/06,-68.5,-21.87,129.7,5.7,mw,0.01,0.01,0.7,,236,30,-23,347,79,-118,-1.3645e+17,-1.4283e+17,2.7929e+17,3.04e+15,-2.9838e+17,1.7303e+17,GCMT,,slab_deep,93.5028610229,slab_deep
191728,2019/10/08,-69.5,-18.1,149.6,4.9,mw,0.03,0.03,4.7,,267,39,1,176,89,129,,,,,,,GCMT,,slab_deep,103.765899658,slab_deep
191947,2019/10/17,-68.89,-46.51,12,4.8,mw,0.04,0.01,0,,308,60,-24,51,69,-148,,,,,,,GCMT,,backarc,,unclassified
192246,2019/10/28,-69,-30.244,29,5.2,mw,,,,,47.77,41.25,150.3,160.98,70.93,52.7,2.2862e+16,1.4639e+16,-3.7501e+16,1.7319e+16,-2.4622e+16,-1.3848e+16,ISC,,intraarc_shallow,,intraarc
192248,2019/10/28,-69.158,-30.234,28.2,4.9,mw,,,4,,47.77,41.25,150.3,160.98,70.93,52.7,2.2862e+16,1.4639e+16,-3.7501e+16,1.7319e+16,-2.4622e+16,-1.3848e+16,CSN-improved,,intraarc_shallow,,intraarc
192247,2019/10/28,-68.97,-30.25,39,5.1,mw,0.02,0.01,1.5,,59,39,145,178,69,57,2.2862e+16,1.4639e+16,-3.7501e+16,1.7319e+16,-2.4622e+16,-1.3848e+16,GCMT,,intraarc_shallow,,intraarc
192427,2019/11/03,-72.13,-30.75,19.7,5.2,mw,0.01,0.01,0.6,,1,22,92,179,68,89,2.8206e+16,642000000000000,-2.8848e+16,402000000000000,-6.115e+16,2.744e+15,GCMT,,slab_interface,14.7367572784,slab_interface
192425,2019/11/03,-67.774,-29.118,122,5.7,mw,,,,,175.06,37.03,-43.53,302.24,65.5,-118.67,-2.1035e+17,1.689e+16,1.9346e+17,1.65e+17,-9.187e+16,-2.339e+17,ISC,,slab_deep,95.5637664795,slab_deep
192426,2019/11/03,-67.71,-29.19,136.1,5.7,mw,0.01,0.01,0.6,,171,34,-49,305,65,-114,-2.1035e+17,1.689e+16,1.9346e+17,1.65e+17,-9.187e+16,-2.339e+17,GCMT,,slab_deep,95.6640090942,slab_deep
192457,2019/11/04,-70.34,-21.36,25,5.4,mw,0.01,0.01,0,,5,5,103,171,85,89,2.3962e+16,9.486e+15,-3.3448e+16,2.4855e+16,-5.2549e+16,-9.182e+15,GCMT,,slab_interface,30.9902839661,slab_interface
192456,2019/11/04,-71.37,-31.81,67.2,6.1,mw,0.01,0.01,0.5,,205,33,118,352,61,73,1.4143e+18,-2.44e+16,-1.3899e+18,-3.303e+17,4.554e+17,-2.199e+17,GCMT,,intra_slab,44.6873207092,intra_slab
192813,2019/11/15,-72.33,-34.01,22,5.2,mw,0.01,0.01,0.6,,10,23,107,171,68,83,5.4285e+16,7.675e+15,-6.196e+16,9.995e+15,-6.7217e+16,-1.3885e+16,GCMT,,slab_interface,18.5418395996,slab_interface
192898,2019/11/19,-66.98,-33.79,14.8,5.7,mw,0.01,0.01,0.3,,213,47,61,73,50,118,4.5882e+17,-3.0706e+17,-1.5177e+17,1.5972e+17,-8.279e+16,-2.2429e+17,GCMT,,backarc,,unclassified
192980,2019/11/22,-70.15,-32.77,114.2,5.1,mw,0.02,0.02,1.9,,359,32,-70,156,61,-102,-3.1806e+16,9.277e+15,2.2529e+16,-9.667e+15,1.7815e+16,-4.703e+15,GCMT,,slab_deep,89.9048538208,slab_deep
193156,2019/11/29,-68.9,-21.37,145.4,4.9,mw,0.03,0.03,4.2,,224,14,-38,351,82,-101,,,,,,,GCMT,,slab_deep,84.9873199463,slab_deep
193261,2019/12/03,-70.9,-20.84,14.1,5.4,mw,0.01,0.01,0.5,,349,18,87,172,72,91,7.319e+16,9.32e+15,-8.25e+16,3.11e+16,-9.679e+16,1.724e+16,GCMT,,slab_interface,16.5223999023,slab_interface
193260,2019/12/03,-71.02,-18.59,60,6,mw,0.01,0.01,0.4,,343,30,89,165,60,91,7.58e+17,-1.978e+17,-5.603e+17,3.123e+17,-6.575e+17,4.408e+17,GCMT,,intra_slab,36.7879676819,intra_slab
193446,2019/12/09,-70.07,-32.05,132.1,4.9,mw,0.04,0.02,4.2,,352,38,133,122,63,62,,,,,,,GCMT,,slab_deep,94.5373458862,slab_deep
193619,2019/12/15,-67.18,-24.21,196.3,5.1,mw,0.02,0.02,2.9,,215,30,-40,341,71,-114,-2.2198e+16,-1.243e+16,3.4628e+16,1.3716e+16,-1.8075e+16,-2.611e+15,GCMT,,slab_deep,133.541183472,slab_deep
193803,2019/12/21,-67.338,-56.97,10,5.6,mw,,,1.7,0.066,323,34,85,149,57,93,3.84e+16,-1.56e+16,-2.28e+16,6.19e+15,-1.33e+16,9.77e+15,USGS,,backarc,,unclassified
194305,2020/01/08,-68.88,-20.43,133.4,5.3,mw,0.01,0.01,1.3,,239,10,-21,349,86,-99,-3.5741e+16,-2.0864e+16,5.6605e+16,1.6108e+16,-6.0608e+16,2.8515e+16,GCMT,,slab_deep,89.7301712036,slab_deep
194461,2020/01/13,-71.29,-40.204,177,4.9,mw,,,,,273.42,27.91,-18.06,19.49,81.66,-116.73,-3.237e+16,4.718e+16,-1.481e+16,-5.7e+15,-9.16e+16,2.956e+16,ISC,,slab_deep,140.039108276,slab_deep
194459,2020/01/13,-71.42,-40.33,189.9,5.4,mw,0.01,0.01,0.9,,259,14,-25,14,84,-103,-3.237e+16,4.718e+16,-1.481e+16,-5.7e+15,-9.16e+16,2.956e+16,GCMT,,slab_deep,136.683517456,slab_deep
194492,2020/01/14,-68.34,-21.62,141.6,5.1,mw,0.02,0.01,1.6,,147,42,-91,328,48,-89,-4.19e+16,6.091e+15,3.5809e+16,9.484e+15,-6.439e+15,-2.3094e+16,GCMT,,slab_deep,99.5788040161,slab_deep
194783,2020/01/24,-70.9,-17.34,99.2,5.4,mw,0.01,0.01,1,,105,18,-150,347,81,-75,-7.093e+16,-9.62e+15,8.055e+16,2.193e+16,-8.396e+16,-3.255e+16,GCMT,,slab_deep,82.6271286011,slab_deep
194824,2020/01/25,-67.09,-24.09,197.7,5,mw,0.03,0.02,3.6,,248,31,-22,357,79,-119,-1.68e+16,4.24e+15,1.25e+16,1.23e+16,-3.74e+16,2.05e+16,GCMT,,slab_deep,139.886032104,slab_deep
194856,2020/01/26,-65.88,-21.92,279.5,5.3,mw,0.01,0.01,1.3,,323,8,66,167,83,93,1.96e+16,9.28e+15,-2.887e+16,5.54e+15,-1.1588e+17,3.194e+16,GCMT,,slab_deep,242.662597656,slab_deep
194917,2020/01/28,-72.26,-30.35,12,5.4,mw,0.01,0.02,0,,342,23,69,185,69,99,1.0896e+17,-250000000000000,-1.0871e+17,6.16e+15,-1.5379e+17,5e+15,GCMT,,slab_interface,12.274058342,slab_interface
195048,2020/02/01,-67.07,-24.41,188.2,5.3,mw,0.01,0.01,1.2,,183,45,-84,354,45,-96,-6.9803e+16,-8.604e+15,7.8406e+16,1.0275e+16,-38000000000000,-2.977e+15,GCMT,,slab_deep,141.117019653,slab_deep
195217,2020/02/08,-68.64,-20.91,131.1,5.2,mw,0.02,0.02,2.2,,145,66,171,238,82,24,-84000000000000,-8.522e+16,8.5303e+16,-1.2732e+16,-1.9808e+16,-1.0901e+16,GCMT,,slab_deep,94.3818206787,slab_deep
195308,2020/02/11,-70.63,-24.8,70,5.3,mw,0.01,0.01,2.7,,90,8,-177,357,90,-82,-2.971e+16,-2e+15,3.172e+16,4.87e+15,-1.1419e+17,-1.567e+16,GCMT,,intra_slab,30.6330509186,intra_slab
195350,2020/02/13,-74.65,-16.31,48.4,5.1,mw,0.02,0.01,2,,272,51,10,175,82,140,1.14e+16,-6.45e+15,-4.98e+15,320000000000000,-3.29e+16,4.24e+16,GCMT,,outer_rise,,outer_rise
195349,2020/02/13,-70.83,-20.92,15.4,5.2,mw,0.03,0.02,0.9,,45,7,158,156,87,84,1.723e+15,3.177e+15,-4.901e+15,1.5755e+16,-3.478e+16,-2.628e+15,GCMT,,forearc,17.5301055908,forearc
195428,2020/02/16,-68.51,-21.79,132.1,5.2,mw,0.01,0.01,1.3,,178,31,-81,348,59,-95,-4.9688e+16,-1.9567e+16,6.9254e+16,2.626e+16,-2.9307e+16,-8.276e+15,GCMT,,slab_deep,93.7580566406,slab_deep
195476,2020/02/18,-73.27,-35.63,15,5.1,mw,0.02,0.02,0,,13,13,99,184,78,88,1.9572e+16,2.596e+15,-2.2169e+16,-6.607e+15,-3.8542e+16,-5.974e+15,GCMT,,slab_interface,19.2618370056,slab_interface
195741,2020/02/27,-71.24,-29.55,92,4.9,mw,0.04,0.02,5.3,,346,27,-57,129,67,-106,,,,,,,GCMT,,intra_slab,40.412109375,intra_slab
195837,2020/03/02,-70.51,-18.24,61.2,4.9,mw,0.03,0.03,1.8,,79,44,-101,274,47,-79,,,,,,,GCMT,,slab_deep,65.0834960938,slab_deep
195935,2020/03/05,-67.57,-28.36,144.6,5.5,mw,0.01,0.01,0.5,,165,38,-96,353,52,-85,-1.9199e+17,1.009e+16,1.819e+17,1.218e+16,-2.681e+16,-4.63e+16,GCMT,,slab_deep,103.913581848,slab_deep
196079,2020/03/10,-67.96,-22.12,166.1,5.1,mw,0.02,0.02,2.2,,247,9,-24,0,87,-98,-1.247e+15,6.096e+15,-4.85e+15,1.753e+15,-4.9977e+16,3.579e+15,GCMT,,slab_deep,111.966262817,slab_deep
196108,2020/03/11,-72.52,-30.31,32.2,4.9,mw,0.04,0.04,1.1,,2,28,91,181,62,90,,,,,,,GCMT,,outer_rise,,outer_rise
196155,2020/03/13,-69.26,-20.01,141.4,5.2,mw,0.01,0.01,1.5,,263,53,-157,159,72,-39,-2.5582e+16,5.1537e+16,-2.5955e+16,577000000000000,3.3642e+16,-4.5864e+16,GCMT,,slab_deep,82.0689315796,slab_deep
196257,2020/03/17,-73.13,-36.17,38,5.6,mw,0.01,0.01,0.4,,109,28,79,301,62,96,2.1571e+17,-1.9502e+17,-2.069e+16,-9.659e+16,9.807e+16,1.0387e+17,GCMT,,intra_slab,27.261800766,intra_slab
196437,2020/03/24,-71.712,-30.629,29.4218,4.8,mw,,,,,6,35,99,176,56,84,4.2e+16,-7.7e+15,-3.43e+16,4.62e+15,-1.47e+16,-860000000000000,CSN-improved,,slab_interface,27.2644672394,slab_interface
196435,2020/03/24,-71.89,-30.5,35.7,5,mw,0.04,0.03,1,,6,35,99,176,56,84,4.2e+16,-7.7e+15,-3.43e+16,4.62e+15,-1.47e+16,-860000000000000,GCMT,,intra_slab,20.320558548,intra_slab
196808,2020/04/04,-68.67,-31.11,105.2,4.9,mw,0.04,0.02,3.3,,209,44,-114,61,51,-69,,,,,,,GCMT,,slab_deep,93.1568603516,slab_deep
196936,2020/04/09,-67.143,-24.066,185,4.8,mw,,,9.5,,158,20,-110,359,71,-83,-2.13e+16,-350000000000000,2.16e+16,-1.03e+15,-2.85e+16,-4.5e+15,CSN-improved,,slab_deep,137.186569214,slab_deep
196935,2020/04/09,-67.02,-24.15,209.9,5,mw,0.03,0.03,4.3,,158,20,-110,359,71,-83,-2.13e+16,-350000000000000,2.16e+16,-1.03e+15,-2.85e+16,-4.5e+15,GCMT,,slab_deep,145.703765869,slab_deep
196934,2020/04/09,-69.4,-18.23,160.8,5.2,mw,0.01,0.01,1.6,,213,18,-45,347,77,-103,-2.0753e+16,-6.173e+15,2.6925e+16,1.6121e+16,-3.0643e+16,7.934e+15,GCMT,,slab_deep,104.1355896,slab_deep
197063,2020/04/14,-69.49,-25.8,17.5,4.9,mw,0.02,0.03,1.1,,10,28,94,186,62,88,,,,,,,GCMT,,forearc,75.0140380859,forearc
197060,2020/04/14,-70.463,-33.89,111,5.4,mw,,,,,112,55,-136,353,55,-45,-2.65e+16,6.39e+15,2.01e+16,-1.63e+16,-1.29e+16,-2.52e+16,ISC,,slab_deep,87.4231033325,slab_deep
197062,2020/04/14,-70.33,-33.83,115.3,5,mw,0.03,0.02,2.6,,112,55,-136,353,55,-45,-2.65e+16,6.39e+15,2.01e+16,-1.63e+16,-1.29e+16,-2.52e+16,GCMT,,slab_deep,90.2119903564,slab_deep
197106,2020/04/16,-73.65,-38.06,22,5.1,mw,0.02,0.01,0.6,,219,46,-72,15,47,-107,-4.7925e+16,1.1476e+16,3.6448e+16,5.753e+15,-3.566e+15,2.1159e+16,GCMT,,forearc,25.2815170288,forearc
197338,2020/04/25,-71.265,-27.909,30.5756,4.9,mw,,,,,318,10,29,199,85,99,6.1e+15,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3e+15,CSN-improved,,intra_slab,22.5513458252,intra_slab
197337,2020/04/25,-71.02,-27.96,15,5.3,mw,0.03,0.02,0,,318,10,29,199,85,99,6.1e+15,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3e+15,GCMT,,forearc,31.5492572784,forearc
197480,2020/04/29,-67.14,-24.3,185.5,5.4,mw,0.01,0.01,0.7,,201,22,-31,320,79,-109,-5.502e+16,-4.186e+16,9.688e+16,7.755e+16,-1.0923e+17,-1.745e+16,GCMT,,slab_deep,135.897644043,slab_deep
197481,2020/04/29,-66.7,-23.23,227.9,5,mw,0.03,0.03,3.4,,123,36,-123,342,60,-68,-3.18e+16,1.47e+16,1.71e+16,-4.96e+15,-2e+16,-1.18e+16,GCMT,,slab_deep,174.161941528,slab_deep
197517,2020/04/30,-68.13,-22.66,145.3,5.3,mw,0.01,0.01,0.8,,127,46,-129,357,56,-57,-1.0403e+17,-5e+15,1.0902e+17,-1.996e+16,-1.903e+16,-6.126e+16,GCMT,,slab_deep,100.003395081,slab_deep
197516,2020/04/30,-67.06,-23.98,199,5.4,mw,0.01,0.01,0.8,,203,21,-49,340,74,-104,-4.813e+16,2.32e+15,4.58e+16,5.943e+16,-1.5183e+17,-1.001e+16,GCMT,,slab_deep,143.564666748,slab_deep
197549,2020/05/01,-67.03,-24.01,197,4.9,mw,0.03,0.03,3.4,,199,17,-65,353,75,-97,,,,,,,GCMT,,slab_deep,143.564666748,slab_deep
197682,2020/05/06,-71.14,-29.64,67.5,4.9,mw,0.03,0.02,2,,244,30,-76,48,61,-98,,,,,,,GCMT,,intra_slab,45.8216934204,intra_slab
197736,2020/05/08,-68.92,-23.11,106.7,5,mw,0.02,0.02,2.7,,153,40,-99,345,51,-82,-3.465e+16,2.057e+15,3.2593e+16,-754000000000000,-2.8164e+16,-2.442e+15,GCMT,,slab_deep,79.1440505981,slab_deep
197791,2020/05/10,-68.11,-22.74,138.6,5.5,mw,0.01,0.01,0.7,,119,18,-125,335,76,-80,-9.555e+16,2.531e+16,7.025e+16,5.653e+16,-1.2826e+17,-6.577e+16,GCMT,,slab_deep,101.046562195,slab_deep
197884,2020/05/14,-67.3,-24.25,197.2,4.9,mw,0.03,0.03,4,,226,16,-63,18,76,-98,,,,,,,GCMT,,slab_deep,127.852737427,slab_deep
198053,2020/05/20,-66.88,-26.15,18.3,4.9,mw,0.02,0.01,1,,42,74,176,133,86,16,,,,,,,GCMT,,backarc,,unclassified
198122,2020/05/22,-68.82,-23.16,96.2,5,mw,0.03,0.02,3.7,,240,60,-16,339,76,-148,-1.25e+16,-1.88e+16,3.13e+16,7.79e+15,-1.28e+16,1.88e+16,GCMT,,slab_deep,81.2576828003,slab_deep
198171,2020/05/23,-69.81,-33.56,130.1,5.2,mw,0.01,0.01,1.1,,251,57,-32,0,64,-143,-3.3551e+16,4.434e+15,2.9117e+16,4.2343e+16,-2.8005e+16,5.367e+16,GCMT,,slab_deep,104.191955566,slab_deep
198338,2020/05/29,-68.96,-27.56,122.6,5,mw,0.03,0.02,3.7,,185,59,150,292,64,35,1.79e+16,4.3e+15,-2.22e+16,-1.39e+16,-5.16e+15,2.68e+16,GCMT,,slab_deep,89.5320129395,slab_deep
198472,2020/06/03,-68.44,-23.22,108.6,6.8,mw,0,0,0.3,,155,30,-88,333,60,-91,-1.745e+19,-5.6e+16,1.7506e+19,5.389e+18,-9.299e+18,-1.0165e+19,GCMT,,slab_deep,88.6814575195,slab_deep
199056,2020/06/25,-71.82,-32.13,35,5.2,mw,0.01,0.01,0.7,,28,39,129,162,60,63,6.4184e+16,1.2973e+16,-7.7157e+16,1.1585e+16,-9.186e+15,-1.3584e+16,GCMT,,slab_interface,26.7106056213,slab_interface
199104,2020/06/27,-70.85,-20.19,30.5,5,mw,0.02,0.02,0.8,,356,27,96,169,63,87,3.63e+16,-3.99e+15,-3.23e+16,6.17e+15,-2.38e+16,3.65e+15,GCMT,,slab_interface,20.7109947205,slab_interface
199251,2020/07/02,-72.108,-34.139,35,4.8,mw,,,1.9,0.032,8,29,90,188,61,90,3.95e+16,-4.82e+15,-3.47e+16,-3.35e+15,-2.37e+16,-4.32e+15,USGS,,slab_interface,26.2956752777,slab_interface
199249,2020/07/02,-72.34,-34.14,32.8,5,mw,0.03,0.02,0.8,,8,29,90,188,61,90,3.95e+16,-4.82e+15,-3.47e+16,-3.35e+15,-2.37e+16,-4.32e+15,GCMT,,intra_slab,19.9076862335,intra_slab
199657,2020/07/17,-70.11,-20.25,75.6,6,mw,0.02,0.01,2.5,,213,25,-55,355,70,-105,-6.0283e+17,-5.363e+16,6.5647e+17,1.3732e+17,-4.6539e+17,4.695e+16,GCMT,,intra_slab,46.0675048828,intra_slab
199759,2020/07/21,-68.53,-22.21,134.9,4.8,mw,0.03,0.03,5,,138,14,-125,354,78,-82,,,,,,,GCMT,,slab_deep,90.4281997681,slab_deep
199865,2020/07/25,-69.928,-17.335,6.5,4.8,mw,,,6,,13,32,-30,129,74,-119,-2.01e+16,-3.47e+15,2.35e+16,-3.29e+16,5.02e+15,530000000000000,CSN-improved,,forearc,109.614303589,forearc
199864,2020/07/25,-69.82,-17.44,16.6,5,mw,0.02,0.03,1.1,,13,32,-30,129,74,-119,-2.01e+16,-3.47e+15,2.35e+16,-3.29e+16,5.02e+15,530000000000000,GCMT,,forearc,111.034828186,forearc
199904,2020/07/26,-69.856,-17.299,13.4,4.8,mw,,,27.1,,21,46,-37,138,64,-130,-2.76e+16,-4.35e+15,3.19e+16,-4.18e+16,1.04e+15,-1.22e+15,CSN-improved,,forearc,114.553527832,forearc
199902,2020/07/26,-69.92,-17.67,17.4,5,mw,0.01,0.02,1,,21,46,-37,138,64,-130,-2.76e+16,-4.35e+15,3.19e+16,-4.18e+16,1.04e+15,-1.22e+15,GCMT,,forearc,101.696205139,forearc
200016,2020/07/28,-72.519,-16.729,78.2,4.8,mw,,,83.1,,99,27,-88,277,63,-91,-2.97e+16,2.99e+16,-170000000000000,2.2e+16,-2.23e+15,-4.31e+15,CSN-improved,,slab_deep,54.5943450928,slab_deep
200014,2020/07/28,-72.314,-16.72,79,5.1,mw,,,,,99,27,-88,277,63,-91,-2.97e+16,2.99e+16,-170000000000000,2.2e+16,-2.23e+15,-4.31e+15,ISC,,slab_deep,63.5901832581,slab_deep
200015,2020/07/28,-72.35,-16.74,108.1,5,mw,0.02,0.01,1.7,,99,27,-88,277,63,-91,-2.97e+16,2.99e+16,-170000000000000,2.2e+16,-2.23e+15,-4.31e+15,GCMT,,slab_deep,59.703125,slab_deep
200124,2020/08/01,-72.65,-16.54,116.8,5.1,mw,0.01,0.01,1.2,,321,45,-64,106,51,-114,-4.2054e+16,3.9877e+16,2.177e+15,-1.2665e+16,-1.3832e+16,-3.0852e+16,GCMT,,slab_deep,58.2053184509,slab_deep
200197,2020/08/03,-69.26,-19.61,123.4,5.5,mw,0.01,0.01,0.6,,179,29,-84,352,61,-93,-1.7219e+17,-2.165e+16,1.9384e+17,2.704e+16,-6.621e+16,-2.793e+16,GCMT,,slab_deep,86.5160064697,slab_deep
200458,2020/08/15,-70.14,-33.2,12,4.9,mw,0.02,0.01,0,,234,72,-172,141,82,-18,,,,,,,GCMT,,intraarc_shallow,,intraarc
200510,2020/08/16,-70.31,-19.29,91.6,5.1,mw,0.02,0.01,1.8,,94,38,-138,329,66,-60,-5.2517e+16,1.3707e+16,3.881e+16,3.229e+15,-1.1423e+16,-2.5623e+16,GCMT,,intra_slab,49.4123573303,intra_slab
200937,2020/09/01,-71.41,-28.01,34.4,6.9,mw,0,0,0.2,,15,24,112,171,68,81,1.3709e+19,-4.83e+17,-1.3227e+19,3.24e+18,-1.7253e+19,-7.97e+17,GCMT,,intra_slab,19.2289295197,intra_slab
