lon,lat
-7.263470745846036891e+01,-3.088325099879925162e+01
-7.263001477200029399e+01,-3.079463338645133419e+01
-7.262555172751584109e+01,-3.070594439178347557e+01
-7.262117595678023463e+01,-3.061722965011142250e+01
-7.261674642510094202e+01,-3.052853446773505652e+01
-7.261213681916697738e+01,-3.043989948922756383e+01
-7.260724354332126040e+01,-3.035135818013157660e+01
-7.260198806415540673e+01,-3.026293606458911967e+01
-7.259630827607948333e+01,-3.017465353293091823e+01
-7.259014851799560120e+01,-3.008652910637888311e+01
-7.258344506268500140e+01,-2.999858413651131883e+01
-7.257611417455991898e+01,-2.991084668151280823e+01
-7.256804640254068772e+01,-2.982335335489008088e+01
-7.255910643074824407e+01,-2.973614933172625996e+01
-7.254914177096260630e+01,-2.964928552651296911e+01
-7.253799367819058830e+01,-2.956281499865362505e+01
-7.252551159716598761e+01,-2.947678819557064145e+01
-7.251156257858463050e+01,-2.939124987350484020e+01
-7.249604102141178430e+01,-2.930623585865474112e+01
-7.247887413255779165e+01,-2.922177119549244395e+01
-7.246002454114837121e+01,-2.913786926005068878e+01
-7.243949009503081982e+01,-2.905453176564630979e+01
